gw,player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points,played,in_dreamteam
1,410,90,0,0,1,0,0,0,0,0,0,0,0,2,True,False
1,411,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,412,90,0,0,0,1,0,0,0,0,0,6,0,4,True,False
1,413,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,414,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,415,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,416,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,417,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,418,90,0,0,0,1,0,0,0,1,0,0,0,1,True,False
1,419,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,420,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,421,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,422,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,423,76,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,424,13,0,0,0,0,0,0,0,1,0,0,0,0,True,False
1,425,61,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,426,76,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,427,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,428,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,429,28,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,430,56,0,0,0,1,0,0,0,1,0,0,0,0,True,False
1,431,13,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,432,61,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,433,28,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,434,90,0,0,0,1,0,0,0,1,0,3,0,2,True,False
1,435,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,436,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,437,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,438,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,439,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,440,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,441,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,442,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,443,63,0,0,1,0,0,0,0,0,0,0,0,6,True,False
1,444,90,0,1,0,1,0,0,0,0,0,0,2,7,True,False
1,445,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,446,69,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,447,63,0,0,1,0,0,0,0,0,0,0,0,3,True,False
1,448,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,449,90,1,1,0,1,0,0,0,0,0,0,3,13,True,True
1,450,26,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,452,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
1,453,62,0,0,1,0,0,0,0,0,0,0,0,2,True,False
1,454,67,0,0,0,3,0,0,0,0,0,3,0,2,True,False
1,455,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,456,22,0,0,0,1,0,0,0,0,0,3,0,2,True,False
1,457,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
1,458,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
1,459,22,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,460,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
1,461,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,462,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,463,90,0,1,0,4,0,0,0,0,0,0,0,3,True,False
1,464,67,0,0,0,3,0,0,0,0,0,0,0,1,True,False
1,465,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,466,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,467,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,468,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,470,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,471,89,0,0,0,4,0,0,0,0,0,0,0,2,True,False
1,472,90,1,0,0,4,0,0,0,0,0,0,1,7,True,False
1,473,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,474,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,475,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,476,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
1,477,90,1,0,0,2,0,0,0,0,0,0,1,7,True,False
1,478,5,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,479,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,480,63,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,481,54,1,0,0,0,0,0,0,0,0,0,0,6,True,False
1,482,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,483,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,484,5,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,485,90,0,0,1,0,0,0,0,0,0,1,0,6,True,False
1,486,11,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,487,23,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,488,90,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,489,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,490,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,491,11,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,492,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,493,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,494,12,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,495,90,0,0,0,2,0,0,0,0,0,0,0,2,True,False
1,496,59,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,497,27,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,498,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,499,14,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,501,90,0,1,0,2,0,0,0,0,0,0,1,6,True,False
1,502,17,0,1,0,0,0,0,0,0,0,0,0,4,True,False
1,503,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,504,9,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,505,45,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,506,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,507,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,508,33,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,509,29,1,0,0,0,0,0,0,0,0,0,0,6,True,False
1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,511,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,512,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,513,45,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,514,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,515,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,516,90,0,0,1,0,0,0,0,0,0,2,2,8,True,False
1,517,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,518,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,519,45,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,520,20,0,0,0,1,0,0,0,0,0,0,0,1,True,False
1,521,9,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,522,18,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,523,1,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,524,1,0,0,0,0,0,0,0,1,0,0,0,0,True,False
1,525,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
1,526,18,0,0,0,0,0,0,0,0,0,0,0,1,True,False
1,527,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,2,90,0,0,0,4,0,0,0,0,0,10,2,5,True,False
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,4,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
2,5,77,0,0,0,3,0,0,0,0,0,0,0,1,True,False
2,6,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
2,7,45,0,0,0,3,0,0,0,0,0,0,0,0,True,False
2,8,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,11,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
2,12,45,0,1,0,1,0,0,0,0,0,0,0,4,True,False
2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,15,21,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,17,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
2,18,68,0,0,0,3,0,0,0,0,0,0,0,2,True,False
2,19,31,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,24,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,26,90,0,0,0,2,0,0,0,1,0,0,0,0,True,False
2,27,17,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,31,90,0,0,0,2,0,0,0,1,0,0,0,0,True,False
2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,35,90,0,1,0,2,0,0,0,0,0,0,0,4,True,False
2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,37,64,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,38,72,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,40,90,0,0,0,2,0,0,0,1,0,0,0,1,True,False
2,41,85,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,44,4,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,47,86,1,0,0,2,0,0,0,0,0,0,2,9,True,False
2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,50,64,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,55,90,0,0,0,1,0,0,0,0,0,1,0,2,True,False
2,56,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,58,5,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,62,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,63,90,0,2,0,1,0,0,0,1,0,0,1,8,True,True
2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,65,10,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,66,84,1,0,0,1,0,0,0,0,0,0,3,10,True,True
2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,68,79,0,1,0,1,0,0,0,0,0,0,0,5,True,False
2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,71,80,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,72,9,1,0,0,0,0,0,0,0,0,0,0,6,True,False
2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,74,65,1,0,0,1,0,0,0,1,0,0,0,6,True,False
2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,76,88,0,0,0,4,0,0,0,0,0,0,0,2,True,False
2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,79,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,80,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,83,90,1,0,0,1,0,0,0,0,0,0,1,7,True,False
2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,86,90,0,0,0,2,0,0,0,0,0,7,0,3,True,False
2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,89,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,91,90,1,0,0,2,0,0,0,0,0,0,0,7,True,False
2,92,45,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,94,79,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,98,90,0,1,0,2,0,0,0,0,0,0,0,5,True,False
2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,102,73,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,105,79,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,106,10,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,107,22,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,108,67,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,109,90,0,1,0,1,0,0,0,0,0,3,0,6,True,True
2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,111,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,112,86,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,113,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,116,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,117,58,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,119,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,120,86,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,121,90,1,0,0,1,0,0,0,1,0,0,0,6,True,False
2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,123,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,124,3,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,125,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,127,86,0,1,0,1,0,0,0,0,0,0,0,5,True,False
2,128,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,129,90,1,1,0,1,0,0,0,0,0,0,3,12,True,True
2,130,80,1,0,0,1,0,0,0,0,0,0,1,7,True,False
2,131,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,132,10,1,0,0,0,0,0,0,0,0,0,0,5,True,False
2,133,90,0,0,0,1,0,0,0,0,0,2,0,2,True,False
2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,137,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,139,68,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,141,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,142,21,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,143,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,144,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,146,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,148,79,0,1,0,1,0,0,0,0,0,0,0,5,True,False
2,149,79,1,0,0,1,0,0,0,0,0,0,2,9,True,False
2,150,68,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,151,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,152,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,153,21,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,154,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,159,10,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,160,90,1,1,0,1,0,0,0,0,0,0,3,13,True,True
2,161,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,162,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,163,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,164,8,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,165,81,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,166,90,0,0,0,4,0,0,0,0,0,5,0,1,True,False
2,167,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,169,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,170,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
2,171,90,0,0,0,4,0,0,0,0,0,0,0,0,True,False
2,172,45,0,0,0,3,0,0,0,0,0,0,0,0,True,False
2,173,45,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,174,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,175,90,0,0,0,4,0,0,0,1,0,0,0,-1,True,False
2,176,10,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,177,35,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,178,61,0,0,0,3,0,0,0,1,0,0,0,0,True,False
2,179,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,181,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,182,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,183,28,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,184,61,0,1,0,3,0,0,0,0,0,0,0,5,True,False
2,185,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,186,54,0,0,0,3,0,0,0,0,0,0,0,1,True,False
2,187,28,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,188,33,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,189,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,190,90,1,0,0,3,0,0,0,0,0,0,3,10,True,True
2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,193,90,0,0,0,4,0,0,0,0,0,0,0,2,True,False
2,194,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,195,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,196,90,1,0,0,4,0,0,0,1,0,0,2,7,True,False
2,197,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,198,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,199,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,201,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,202,63,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,203,90,0,0,0,2,0,0,0,1,0,0,0,0,True,False
2,204,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,205,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,206,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,207,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,208,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,209,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,210,64,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,211,25,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,212,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,213,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,214,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,215,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,216,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,217,26,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,218,24,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,219,18,1,0,0,0,0,0,0,0,0,0,0,6,True,False
2,220,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,221,18,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,222,86,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,223,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,224,90,0,1,0,2,0,0,0,0,0,0,0,5,True,False
2,225,45,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,226,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,227,63,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,228,26,0,0,0,1,0,0,0,0,0,0,0,1,True,False
2,229,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,230,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,231,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,232,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,233,90,0,1,0,1,0,0,0,0,0,0,0,5,True,False
2,234,90,1,0,0,2,0,0,0,0,0,0,3,10,True,False
2,235,71,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,236,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,237,90,1,1,0,2,0,0,0,0,0,0,2,11,True,True
2,238,3,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,240,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,241,90,0,0,0,1,0,0,0,0,0,6,0,4,True,False
2,242,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,243,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,244,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,245,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,246,71,0,1,0,1,0,0,0,0,0,0,0,5,True,False
2,247,90,0,1,0,1,0,0,0,0,0,0,0,5,True,False
2,248,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,249,45,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,250,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,251,90,1,0,0,1,0,0,0,0,0,0,0,7,True,False
2,252,1,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,253,71,0,1,0,1,0,0,0,0,0,0,0,5,True,False
2,254,90,0,0,0,1,0,0,0,0,0,0,0,2,True,False
2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,257,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,258,89,1,0,0,1,0,0,0,0,0,0,2,8,True,False
2,259,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,260,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,261,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,262,90,0,0,0,2,0,0,0,0,0,4,0,2,True,False
2,263,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,264,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,265,79,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,267,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,268,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,269,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,270,90,0,0,0,2,0,0,0,0,0,0,0,1,True,False
2,271,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,272,67,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,273,10,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,274,79,0,1,0,2,0,0,0,0,0,0,0,5,True,False
2,275,79,1,0,0,2,0,0,0,0,0,0,0,7,True,False
2,276,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,277,90,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,278,17,0,1,0,0,0,0,0,0,0,0,0,4,True,False
2,279,10,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,280,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,281,90,0,0,0,2,0,0,0,0,0,0,0,2,True,False
2,282,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
2,283,22,0,0,0,0,0,0,0,0,0,0,0,1,True,False
2,284,10,1,0,0,0,0,0,0,0,0,0,1,6,True,False
